cmpt_0,logl,logv,weight
-2.0547386472586010e-01,-9.4004828717602995e-01,-6.4601660193249000e+00,6.1112177972473590e-04
2.0348202224031281e-01,-9.3964099932084300e-01,-6.4701660193248838e+00,6.0528749246480009e-04
2.0233209673935704e-01,-9.3940767131881175e-01,-6.4801660193249280e+00,5.9940462285314709e-04
2.0215311417655082e-01,-9.3937147341897831e-01,-6.4901660193248931e+00,5.9346192889092023e-04
-2.0164195645267699e-01,-9.3926827193437112e-01,-6.5001660193248920e+00,5.8761752390664877e-04
1.9839496426819631e-01,-9.3861881355682897e-01,-6.5101660193248971e+00,5.8214859038341891e-04
1.9793919569137464e-01,-9.3852849522881365e-01,-6.5201660193249014e+00,5.7640817299792842e-04
-1.9761111108557683e-01,-9.3846360824557751e-01,-6.5301660193248852e+00,5.7070984628708856e-04
-1.9566290295543520e-01,-9.3808051842981355e-01,-6.5401660193249009e+00,5.6524768759607952e-04
1.9547556775009772e-01,-9.3804388142695094e-01,-6.5501660193249043e+00,5.5964388243052901e-04
-1.9235911886846727e-01,-9.3743954793926598e-01,-6.5601660193248890e+00,5.5441028023717372e-04
-1.9176581725590333e-01,-9.3732559696725171e-01,-6.5701660193248967e+00,5.4895635632412002e-04
1.9060165805122506e-01,-9.3710302865927753e-01,-6.5801660193249019e+00,5.4361512734988737e-04
-1.8351249978430156e-01,-9.3577695142188111e-01,-6.5901660193248821e+00,5.3892024269182467e-04
-1.8276718377707962e-01,-9.3564045436624188e-01,-6.6001660193249112e+00,5.3363073073370087e-04
1.8244400524524806e-01,-9.3558144015830347e-01,-6.6101660193249039e+00,5.2835219561266609e-04
1.7612074438396028e-01,-9.3444779093451957e-01,-6.6201660193248770e+00,5.2368834592953146e-04
1.7592054550206171e-01,-9.3441255179821092e-01,-6.6301660193249310e+00,5.1849583084721059e-04
-1.7303672727484132e-01,-9.3390938712633342e-01,-6.6401660193248597e+00,5.1359506902060330e-04
-1.7254930153400178e-01,-9.3382516336327537e-01,-6.6501660193249164e+00,5.0852754099772789e-04
-1.7239798372161125e-01,-9.3379906502897791e-01,-6.6601660193248859e+00,5.0348074725907856e-04
1.7176664198594760e-01,-9.3369042228290378e-01,-6.6701660193249168e+00,4.9852518832318754e-04
-1.7160305061115444e-01,-9.3366233612286664e-01,-6.6801660193248669e+00,4.9357864235323587e-04
1.6958464170660087e-01,-9.3331800798471753e-01,-6.6901660193249173e+00,4.8883574373012237e-04
1.6725353733321477e-01,-9.3292540550857606e-01,-6.7001660193248824e+00,4.8416179262064261e-04
1.6681536249802356e-01,-9.3285221521601303e-01,-6.7101660193249124e+00,4.7937938692538701e-04
-1.6601267227633412e-01,-9.3271863631150420e-01,-6.7201660193248767e+00,4.7467288437748703e-04
1.6526772194995132e-01,-9.3259524259260262e-01,-6.7301660193249155e+00,4.7000780269581356e-04
-1.6432804703052578e-01,-9.3244038615377278e-01,-6.7401660193248771e+00,4.6540321202383737e-04
-1.6411805832431892e-01,-9.3240590116741173e-01,-6.7501660193249133e+00,4.6078826269348161e-04
-1.6360746134858195e-01,-9.3232223333780329e-01,-6.7601660193248811e+00,4.5624151401364851e-04
1.6253654704500947e-01,-9.3214759719599671e-01,-6.7701660193249182e+00,4.5178072545274653e-04
-1.5838330830143726e-01,-9.3148116880759357e-01,-6.7801660193248727e+00,4.4758361518306940e-04
1.5715585363866202e-01,-9.3128751379978780e-01,-6.7901660193249160e+00,4.4321590647039430e-04
-1.5539405365800929e-01,-9.3101218858947365e-01,-6.8001660193248785e+00,4.3892666545783127e-04
1.5236106536296018e-01,-9.3054547975260760e-01,-6.8101660193249165e+00,4.3476213215163940e-04
-1.5107915723747523e-01,-9.3035098850913234e-01,-6.8201660193248683e+00,4.3051990086596893e-04
-1.4879714706232444e-01,-9.3000882812028296e-01,-6.8301660193249196e+00,4.2638202236038709e-04
1.4611012970818574e-01,-9.2961261763501091e-01,-6.8401660193248786e+00,4.2230673956671105e-04
-1.4417818388213871e-01,-9.2933220698711538e-01,-6.8501660193249103e+00,4.1822197475317952e-04
-1.4382170971005409e-01,-9.2928087472530096e-01,-6.8601660193249190e+00,4.1408185178711503e-04
1.4325272263889119e-01,-9.2919920390506705e-01,-6.8701660193248753e+00,4.0999515179341624e-04
-1.4208961753010849e-01,-9.2903326233826578e-01,-6.8801660193249150e+00,4.0598299573604011e-04
-1.3566848240764276e-01,-9.2814150119273586e-01,-6.8901660193248739e+00,4.0230199480584326e-04
1.3416466539444982e-01,-9.2793861135354183e-01,-6.9001660193249190e+00,3.9837984209761064e-04
1.3203080035467835e-01,-9.2765459875448797e-01,-6.9101660193248833e+00,3.9452793143055051e-04
-1.3058611766983141e-01,-9.2746489969737900e-01,-6.9201660193249088e+00,3.9067641684117514e-04
-1.2807423926979250e-01,-9.2714003801560751e-01,-6.9301660193248731e+00,3.8691479491998268e-04
-1.2611352531372957e-01,-9.2689084326686777e-01,-6.9401660193249235e+00,3.8316039804895817e-04
-1.2592690866162073e-01,-9.2686732579587550e-01,-6.9501660193248753e+00,3.7935680979551978e-04
1.2380629973186835e-01,-9.2660253255998803e-01,-6.9601660193249106e+00,3.7568161124978033e-04
1.2137453351943744e-01,-9.2630442132686996e-01,-6.9701660193248811e+00,3.7205441382991698e-04
-1.1945497022099055e-01,-9.2607327758858837e-01,-6.9801660193249200e+00,3.6843756275193982e-04
-1.1766658086918991e-01,-9.2586124476006226e-01,-6.9901660193248638e+00,3.6484889949282698e-04
1.1695564535286998e-01,-9.2577784412329267e-01,-7.0001660193249240e+00,3.6124871940332131e-04
-1.1508764596208665e-01,-9.2556111575988675e-01,-7.0101660193248723e+00,3.5773175680463184e-04
-1.1442555229885440e-01,-9.2548513614278838e-01,-7.0201660193249227e+00,3.5419917724671679e-04
-1.1428110978996467e-01,-9.2546861866075247e-01,-7.0301660193248745e+00,3.5068062886037130e-04
-1.1350089084470755e-01,-9.2537975874461054e-01,-7.0401660193249143e+00,3.4722215106266932e-04
-1.1269843547700648e-01,-9.2528900131282199e-01,-7.0501660193248732e+00,3.4379843378066550e-04
1.0752444123894037e-01,-9.2471928536521264e-01,-7.0601660193249218e+00,3.4057155599428128e-04
1.0676104188052046e-01,-9.2463749266504658e-01,-7.0701660193248737e+00,3.3721039261244023e-04
1.0403973056406875e-01,-9.2435066540126143e-01,-7.0801660193249205e+00,3.3395086562171186e-04
1.0325203088713164e-01,-9.2426902357449803e-01,-7.0901660193248635e+00,3.3065499316491413e-04
1.0314965183904233e-01,-9.2425845797059725e-01,-7.1001660193249299e+00,3.2736837983759229e-04
1.0233215345309696e-01,-9.2417446744851350e-01,-7.1101660193249048e+00,3.2413823342913433e-04
1.0162194020363913e-01,-9.2410204199871548e-01,-7.1201660193248903e+00,3.2093624722862344e-04
1.0087751489702390e-01,-9.2402666913923914e-01,-7.1301660193249061e+00,3.1776682830466708e-04
1.0025133738915423e-01,-9.2396369795749644e-01,-7.1401660193248810e+00,3.1462480720617061e-04
-9.9851648560008333e-02,-9.2392370849341521e-01,-7.1501660193249181e+00,3.1150669480453392e-04
-9.9574565651413233e-02,-9.2389607969567322e-01,-7.1601660193248691e+00,3.0841567243951730e-04
-9.9122874854003631e-02,-9.2385120479300065e-01,-7.1701660193249195e+00,3.0536058794357432e-04
-9.8784027450960252e-02,-9.2381767467305553e-01,-7.1801660193248802e+00,3.0233233639664881e-04
9.8191449650891882e-02,-9.2375931302561132e-01,-7.1901660193249199e+00,2.9934154894265170e-04
-9.8173079298515931e-02,-9.2375750938281587e-01,-7.2001660193248691e+00,2.9636358529846915e-04
9.7530340111701724e-02,-9.2369461625449156e-01,-7.2101660193249142e+00,2.9343317270389693e-04
9.7036879610177929e-02,-9.2364661063557951e-01,-7.2201660193248784e+00,2.9052741046538440e-04
9.6434615656380618e-02,-9.2358835018173635e-01,-7.2301660193249093e+00,2.8765337275868917e-04
9.5266078887281613e-02,-9.2347634552661839e-01,-7.2401660193248807e+00,2.8482307360077171e-04
9.4591700581777904e-02,-9.2341232754281588e-01,-7.2501660193249204e+00,2.8200708961379249e-04
-9.2292553557410242e-02,-9.2319749035441323e-01,-7.2601660193248732e+00,2.7926106140530933e-04
9.2129857135666848e-02,-9.2318248792125868e-01,-7.2701660193249209e+00,2.7648651535627978e-04
9.1367987485958646e-02,-9.2311258720195666e-01,-7.2801660193248701e+00,2.7375456353450700e-04
-9.1337316687546868e-02,-9.2310978534318011e-01,-7.2901660193249196e+00,2.7103141950609856e-04
9.1192408053528601e-02,-9.2309656027664011e-01,-7.3001660193248741e+00,2.6833816058938914e-04
-8.9439492105115218e-02,-9.2293824400734992e-01,-7.3101660193249165e+00,2.6571021420018494e-04
-8.8060639096044308e-02,-9.2281587071234139e-01,-7.3201660193248701e+00,2.6309854766065090e-04
8.6296860711377418e-02,-9.2266210671765891e-01,-7.3301660193249187e+00,2.6052072899941528e-04
8.4834098551201220e-02,-9.2253694477183690e-01,-7.3401660193248670e+00,2.5796078928797006e-04
8.4806563730197237e-02,-9.2253460925920150e-01,-7.3501660193249228e+00,2.5539463302504069e-04
