cmpt_0,cmpt_1,logl,logv,weight,stepsize,acceptrate,acceptrate_deriv
-2.6228862996554348e+01,-4.8994576334673987e+01,-2.2578303254782874e+01,-6.3136079317554943e+00,2.8340166671310070e-13,2.9046414521645761e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.0184881444234961e+01,3.8278683309972806e+01,-2.2536605896413850e+01,-6.3156079317555358e+00,2.9487825219827822e-13,2.8329255991844445e-23,0.0000000000000000e+00,0.0000000000000000e+00
2.4751970035691983e+01,4.9658612108730182e+01,-2.2529383319317390e+01,-6.3176079317555836e+00,2.9642230506245988e-13,2.7629804169233573e-23,0.0000000000000000e+00,0.0000000000000000e+00
-2.4869506455765922e+01,-4.9563683790061638e+01,-2.2511449944224807e+01,-6.3196079317554910e+00,3.0118314020088463e-13,2.6947621873654906e-23,0.0000000000000000e+00,0.0000000000000000e+00
-2.4869506455765922e+01,-4.9563683790061638e+01,-2.2511449944224807e+01,-6.3216079317555458e+00,3.0058137588537078e-13,2.6282282718966806e-23,0.0000000000000000e+00,0.0000000000000000e+00
-3.1934770326637917e+01,-4.5198871388617455e+01,-2.2450032086351278e+01,-6.3236079317555109e+00,3.1898254288976051e-13,2.5633370846538956e-23,0.0000000000000000e+00,0.0000000000000000e+00
-3.1934770326637917e+01,-4.5198871388617455e+01,-2.2450032086351278e+01,-6.3256079317555196e+00,3.1834521534396621e-13,2.5000480665327218e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.6959001964158951e+01,2.8861390669693087e+01,-2.2326833117544457e+01,-6.3276079317555460e+00,3.5936383585089013e-13,2.4383216598366008e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.4547051551260189e+01,3.2459633847895255e+01,-2.2326532590502101e+01,-6.3296079317555645e+00,3.5875362539485241e-13,2.3781192835519828e-23,0.0000000000000000e+00,0.0000000000000000e+00
3.0396301139851545e+01,-4.5941480806561579e+01,-2.2308968341672831e+01,-6.3316079317555118e+00,3.6438103569507085e-13,2.3194033092339363e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.1092182983964200e+01,-3.6385044888015464e+01,-2.2198389402704287e+01,-6.3336079317555063e+00,4.0617295257246866e-13,2.2621370374871450e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.5609853063276582e+01,3.0273780144610019e+01,-2.2119996736741122e+01,-6.3356079317555674e+00,4.3841753230859802e-13,2.2062846750275922e-23,0.0000000000000000e+00,0.0000000000000000e+00
3.0927814248013132e+01,-4.4982368511400935e+01,-2.2035910288527194e+01,-6.3376079317555218e+00,4.7592399857685781e-13,2.1518113123105921e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.2354698563947721e+01,3.4121308207522659e+01,-2.1927115254429943e+01,-6.3396079317555314e+00,5.2956356694587502e-13,2.0986829017111877e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.4030443540071985e+01,3.1926533834117098e+01,-2.1926112038234255e+01,-6.3416079317555001e+00,5.2903596955295754e-13,2.0468662362432782e-23,0.0000000000000000e+00,0.0000000000000000e+00
